topic,link,domain,published_date,title,lang
SCIENCE,https://www.devdiscourse.com/article/science-environment/1169277-science-news-roundup-stem-cells-give-hope-for-revival-of-extinct-rhinos-british-fossil-hunters-find-bones-of-new-dinosaur,devdiscourse.com,2020-08-13 20:59:18,scienc news roundup stem cell give hope reviv extinct rhino british fossil hunter find bone new dinosaur speci,en
SCIENCE,http://astrobiology.com/2020/08/stellar-pulsations-distribute-key-ingredient-for-life.html,astrobiology.com,2020-08-05 05:03:00,stellar pulsat distribut key ingredi life astrobiolog,en
SCIENCE,https://www.aljazeera.com/indepth/inpictures/pictures-damaged-homes-shattered-dreams-beirut-200810051903120.html,aljazeera.com,2020-08-10 00:52:31,pictur damag home shatter dream beirut,en
SCIENCE,https://www.news-medical.net/news/20200812/Scientists-win-grant-to-study-brains-role-in-tracking-odors.aspx,news-medical.net,2020-08-12 23:42:00,scientist win grant studi brain role track odor,en
SCIENCE,https://techtoday19.com/in/spacex-deserves-to-be-celebrated/,techtoday19.com,2020-08-04 15:26:15,spacex deserv celebr,en
SCIENCE,https://www.yahoo.com/news/face-mask-garbage-could-great-143700771.html,yahoo.com,2020-08-05 14:37:00,face mask garbag could make great biofuel,en
SCIENCE,https://www.thesun.ie/tech/5737383/elon-musk-prayed-for-astronauts-spacex-landing/,thesun.ie,2020-08-03 11:53:46,space x splashdown elon musk say religi pray one astronaut return ear,en
SCIENCE,https://www.azoquantum.com/News.aspx?newsID=7323,azoquantum.com,2020-08-04 14:03:00,experiment result reveal disintegr higg boson muon,en
SCIENCE,https://www.yahoo.com/lifestyle/zombie-cicadas-spotted-united-states-180700719.html,yahoo.com,2020-08-03 18:07:00,cicada spot unit state offici creep,en
SCIENCE,https://www.sciencealert.com/prehistoric-hell-ant-trapped-in-amber-with-its-mouth-wrapped-around-a-victim,sciencealert.com,2020-08-06 23:20:46,prehistor ant stuck amber maul prey 99 million year,en
SCIENCE,https://www.independent.ie/news/environment/natures-not-as-resilient-as-we-like-to-think-warns-irish-expert-39458164.html,independent.ie,2020-08-18 01:30:00,natur resili like think warn irish expert,en
SCIENCE,https://www.cbc.ca/player/play/1771988035583,cbc.ca,2020-08-04 14:30:50,new studi suggest case ontario much higher report,en
SCIENCE,https://dailygalaxy.com/2020/08/mars-eerie-pulsing-nightglow/,dailygalaxy.com,2020-08-07 13:33:00,mar eeri puls nightglow,en
SCIENCE,https://www.express.co.uk/news/science/1320911/alien-life-news-scientist-find-intelligent-aliens-nasa-life-on-mars,express.co.uk,2020-08-10 11:09:00,alien life bombshel scientist say find intellig life lifetim,en
SCIENCE,https://www.nationalgeographic.com/animals/2020/08/reptilian-tears/,nationalgeographic.com,2020-08-13 14:52:27,crocodil tear surprisingli similar,en
SCIENCE,https://www.reportdoor.com/climate-change-scientist-dead-after-falling-into-crevasse/,reportdoor.com,2020-08-13 02:41:42,climat chang scientist dead fall crevass,en
SCIENCE,https://www.metro.news/pest-controller-finds-wasp-nest-the-size-of-a-space-hopper/2111709/,metro.news,2020-08-14 16:21:13,pest control find wasp nest size space hopper,en
SCIENCE,https://www.livescience.com/black-hole-planets-blanets.html,livescience.com,2020-08-04 18:47:00,thousand earthlik might circl milki way central black hole,en
SCIENCE,https://www.aviationanalysis.net/astronomers-establish-saturn-like-exoplanet-utilizing-innovative-strategy/,aviationanalysis.net,2020-08-15 07:47:29,astronom establish exoplanet util innov strategi,en
SCIENCE,https://www.msn.com/en-us/news/technology/world-s-tiniest-dinosaur-is-actually-just-a-lizard-scientists-admit-while-retracting-study/ar-BB17yrbb?li=BBnbcA1,msn.com,2020-08-04 12:58:00,world tiniest dinosaur actual lizard scientist admit retract studi,en
SCIENCE,https://www.nytimes.com/2020/08/12/climate/tropical-soils-climate-change.html,nytimes.com,2020-08-12 15:33:00,global warm could unlock even carbon tropic soil,en
SCIENCE,https://www.dailymail.co.uk/sciencetech/article-8605835/Massive-wall-acid-clouds-stretching-4-000-miles-hiding-Venus-35-years.html,dailymail.co.uk,2020-08-07 22:05:54,massiv wall acid cloud stretch 4000 mile found hide venu 35 year,en
SCIENCE,https://www.express.co.uk/news/science/1322750/yellowstone-volcano-eruption-tracker-how-many-times-yellowstone-erupted-usgs-map,express.co.uk,2020-08-14 08:39:51,yellowston volcano erupt tracker mani time yellowston erupt map,en
SCIENCE,https://www.space.com/jupiter-thunderstorms-ammonia-mushballs.html,space.com,2020-08-05 20:01:00,violent thunderstorm jupit may form fall sky,en
SCIENCE,https://www.thestar.com.my/news/world/2020/08/15/039canary-in-the-coal-mine039-greenland-ice-has-shrunk-beyond-return-study-finds,thestar.com.my,2020-08-14 22:17:00,coal mine greenland ice shrunk beyond return studi find,en
SCIENCE,https://recyclinginternational.com/editors-top-picks/sciaps-helping-to-put-the-first-woman-on-the-moon/31164/,recyclinginternational.com,2020-08-05 10:09:00,sciap help put first woman moon recycl intern,en
SCIENCE,https://techtoday19.com/pk/is-our-solar-system-shaped-like-a-deflated-croissant/,techtoday19.com,2020-08-07 19:20:46,solar system shape like deflat croissant,en
SCIENCE,https://www.heritagedaily.com/2020/08/long-neck-helped-reptile-hunt-underwater/134625,heritagedaily.com,2020-08-06 21:55:21,long neck help reptil hunt underwat,en
SCIENCE,https://indiainternationaltimes.com/watch-live-today-starlink-mission-all-set-to-take-off-today/4417,indiainternationaltimes.com,2020-08-06 16:54:48,watch live today starlink mission set take today,en
SCIENCE,https://advances.sciencemag.org/content/6/32/eabb3521,advances.sciencemag.org,2020-08-07 17:58:54,posit droplet sort screen enzym function vivo,en
SCIENCE,https://patch.com/colorado/boulder/cu-boulder-move-begins-what-know,patch.com,2020-08-16 23:33:00,cu boulder begin know,en
SCIENCE,https://www.hit.com.au/story/sydney-will-be-treated-to-a-strawberry-moon-eclipse-on-saturday-morning-155935,hit.com.au,2020-06-04 05:11:39,sydney treat strawberri moon eclips saturday morn,en
SCIENCE,https://www.wprl.org/post/scientists-discover-malignant-cancer-dinosaur,wprl.org,2020-08-04 23:47:47,new research show dinosaur suffer malign cancer,en
SCIENCE,https://www.legacy.com/news/celebrity-deaths/frances-allen-1932-2020-pioneering-computer-scientist/,legacy.com,2020-08-10 17:06:00,franc allen obituari pioneer comput scientist die alzheim diseas 88,en
SCIENCE,https://www.express.co.uk/news/science/1322081/end-of-the-universe-how-the-universe-dies-physics-astronomy-black-holes,express.co.uk,2020-08-12 16:53:33,end univers univers die accord physicist,en
SCIENCE,https://www.businesstimes.com.sg/transport/spacex-completes-test-flight-of-mars-rocket-prototype,businesstimes.com.sg,2020-08-05 04:30:00,spacex complet test flight mar rocket prototyp,en
SCIENCE,https://www.slashgear.com/nasas-tiny-ingenuity-mars-helicopter-hits-first-space-milestone-16633580/,slashgear.com,2020-08-16 13:00:00,nasa tini ingenu mar helicopt hit first space mileston,en
SCIENCE,https://www.sentinelassam.com/international/nasa-probe-spots-martian-night-sky-pulsing-in-uv-light-494630,sentinelassam.com,2020-08-11 10:08:04,nasa probe spot martian night sky puls uv light sentinelassam,en
SCIENCE,https://techtoday19.com/nz/black-hole-fails-to-do-its-job/,techtoday19.com,2020-08-03 20:19:49,black hole fail job,en
SCIENCE,https://www.thejakartapost.com/life/2020/08/11/dwarf-planet-ceres-is-an-ocean-world-study.html,thejakartapost.com,2020-08-11 08:05:00,dwarf planet cere ocean world studi jakarta post,en
SCIENCE,https://www.moneycontrol.com/news/photos/science/stunning-images-of-red-planet-captured-by-mars-reconnaissance-orbiter-5713191.html,moneycontrol.com,2020-08-17 02:11:00,stun imag red planet captur mar reconnaiss orbit,en
SCIENCE,http://spaceref.com/moon/laser-beams-reflected-between-earth-and-moon-boost-science.html,spaceref.com,2020-08-11 01:46:00,laser beam reflect earth moon boost scienc,en
SCIENCE,https://www.pulselive.co.ke/news/world/dinosaurs-got-cancer-too-say-scientists/pehlhe4,pulselive.co.ke,2020-08-06 02:13:37,dinosaur got cancer say scientist articl,en
SCIENCE,https://arstechnica.com/science/2020/08/astronomers-kill-all-the-fun-blame-dust-for-betelgeuses-dimming/,arstechnica.com,2020-08-14 10:45:00,astronom kill fun blame dust betelgeus dim,en
SCIENCE,https://newsghana.com.gh/nasa-astronauts-make-historic-return-to-earth-aboard-spacex-capsule/,newsghana.com.gh,2020-08-03 18:49:00,nasa astronaut make histor return earth aboard spacex capsul,en
SCIENCE,https://www.wellandtribune.ca/ts/news/canada/2020/08/04/surface-of-mars-shows-scars-of-glaciers-just-like-canadas-high-arctic-study-finds.html,wellandtribune.ca,2020-08-04 20:08:54,surfac mar show scar glacier like canada high arctic studi find,en
SCIENCE,https://www.npr.org/2020/08/06/898577234/cutting-edge-research-shows-how-hair-dulls-razor-blades,npr.org,2020-08-06 18:00:03,hair strand make razor blade chip crack,en
SCIENCE,https://www.floridatoday.com/story/tech/science/space/2020/08/15/weather-ok-spacex-starlink-launch-cape-canaveral-florida/5591718002/,floridatoday.com,2020-08-15 20:23:32,weather ok spacex starlink launch cape canaver,en
SCIENCE,https://meedios.com/even-dinosaurs-were-frightened-by-these-ancient-creatures-that-had-been-roaming-the-earths-surface/8127/,meedios.com,2020-08-12 19:10:13,even dinosaur frighten ancient creatur roam earth,en
SCIENCE,https://www.walesonline.co.uk/whats-on/whats-on-news/spacex-starlink-satellites-visible-again-18757172,walesonline.co.uk,2020-08-12 12:21:00,spacex starlink satellit visibl week catch glimps,en
SCIENCE,https://www.space.com/arecibo-observatory-damaged-shut-down.html,space.com,2020-08-12 20:47:00,arecibo observatori puerto rico suffer seriou damag cabl break,en
SCIENCE,https://www.nytimes.com/2020/08/12/science/reptile-long-neck-fossil.html,nytimes.com,2020-08-12 14:31:00,make sens one baffl anim ever live,en
SCIENCE,https://www.techexplorist.com/higgs-boson-events-detected-large-hadron-collider/34255/,techexplorist.com,2020-08-04 08:11:00,new kind higg boson event detect larg hadron collid,en
SCIENCE,https://scitechdaily.com/it-came-alive-nasa-spacex-dragon-astronauts-recount-thrilling-return-to-earth-surprising-below-zero-altitude-splashdown/,scitechdaily.com,2020-08-06 10:33:41,came aliv nasa spacex dragon astronaut recount thrill return earth surpris zero altitud splashdown,en
SCIENCE,https://interestingengineering.com/ghostly-blue-whirl-spinning-light-forged-from-three-different-flames,interestingengineering.com,2020-08-13 20:51:30,ghostli whirl spin light made three flame,en
SCIENCE,https://www.bbc.co.uk/newsround/53798235,bbc.co.uk,2020-08-16 13:41:00,fifteen year nasa mar reconnaiss orbit pictur,en
SCIENCE,https://www.digitaltrends.com/news/nasa-juno-jupiter-atmosphere-lightning-mushballs/,digitaltrends.com,2020-08-07 15:29:00,nasa juno craft found weird stuff jupit atmospher,en
SCIENCE,https://www.telegraph.co.uk/news/2020/08/08/green-roads-revolution-adding-pollution-risk-childhood-asthma/,telegraph.co.uk,2020-08-08 23:07:00,green road revolut ad pollut risk childhood asthma,en
SCIENCE,https://techcrunch.com/2020/08/05/watch-spacexs-stunning-starship-prototype-hop-test-flight-and-landing/,techcrunch.com,2020-08-05 12:05:02,watch spacex stun starship prototyp hop test flight land,en
SCIENCE,https://www.webbyfeed.com/what-we-learned-about-the-new-dinosaur-related-to-the-tyrannosaurus-rex/10382/,webbyfeed.com,2020-08-13 22:23:21,learn new dinosaur relat tyrannosauru rex,en
SCIENCE,https://www.irishtimes.com/news/science/a-new-species-of-dinosaur-discovered-on-the-isle-of-wight-1.4328257,irishtimes.com,2020-08-12 07:35:56,new speci dinosaur discov isl wight,en
SCIENCE,https://www.news-medical.net/news/20200817/Biotechnological-production-of-a-natural-antibiotic.aspx,news-medical.net,2020-08-18 00:03:00,biotechnolog product natur antibiot,en
SCIENCE,https://www.haveeru.com.mv/nasa-stereo-spacecrafts-lone-see-of-betelgeuse-reveals-more-bizarre-conduct-is-supernova-imminent/,haveeru.com.mv,2020-08-15 12:55:58,nasa stereo spacecraft lone see betelgeus reveal bizarr conduct supernova immin,en
SCIENCE,https://dailygalaxy.com/2020/08/the-last-great-light-show-when-ancient-iron-black-dwarfs-blow-up-the-universe/,dailygalaxy.com,2020-08-14 17:41:08,last great light show ancient iron black dwarf blow univers,en
SCIENCE,https://www.sciencemag.org/news/2020/08/time-camera-generates-3d-images-echoes-light,sciencemag.org,2020-08-04 21:00:00,camera gener 3d imag echo light,en
SCIENCE,https://www.theweek.in/news/sci-tech/2020/08/06/Space-mining-Just-around-the-corner.html,theweek.in,2020-08-05 19:32:59,space mine around corner,en
SCIENCE,https://www.inverse.com/innovation/musk-reads-spacex-crew-dragon-returns,inverse.com,2020-08-04 09:15:00,musk read spacex crew dragon return,en
SCIENCE,https://www.cnn.com/2020/08/05/weather/st-patrick-bay-ice-caps-climate-change-trnd-scn/index.html,cnn.com,2020-08-05 20:59:00,two canadian arctic ice cap complet disappear satellit imageri show,en
SCIENCE,https://earthsky.org/space/a-deep-giant-cloud-disruption-found-on-venus,earthsky.org,2020-08-10 11:57:12,deep giant cloud disrupt found venu,en
SCIENCE,https://in.news.yahoo.com/terror-crocodile-london-bus-155336131.html,in.news.yahoo.com,2020-08-11 15:53:00,crocodil size london bu teeth big banana,en
SCIENCE,https://www.ecowatch.com/greenland-ice-sheet-melting-2647005347.html,ecowatch.com,2020-08-17 16:50:14,greenland ice sheet reach point return,en
SCIENCE,https://www.businessinsider.com.au/spacex-starlink-sun-shades-visors-cut-reflection-telescope-problems-remain-2020-8,businessinsider.com.au,2020-08-07 12:12:00,spacex launch 57 new starlink satellit sun visor make less bright scientist say wo stop interf astronomi,en
SCIENCE,https://earthobservatory.nasa.gov/images/147122/aurora-meet-airglow,earthobservatory.nasa.gov,2020-08-15 22:11:55,aurora meet airglow,en
SCIENCE,https://www.lintelligencer.com/eso-telescope-captured-stunning-space-butterfly-picture-5562-2020/,lintelligencer.com,2020-08-04 15:40:00,eso telescop captur stun space butterfli pictur,en
SCIENCE,https://www.sciencecodex.com/locking-down-shape-shifting-spike-protein-aids-development-covid-19-vaccine-653505,sciencecodex.com,2020-08-05 04:00:00,lock spike protein aid develop vaccin,en
SCIENCE,https://menafn.com/1100603111/NASA-maps-Beirut-blast-damage-in-high-precision-image,menafn.com,2020-08-08 09:01:26,nasa map beirut blast damag imag,en
SCIENCE,https://www.inverse.com/science/slowing-down-aging-study,inverse.com,2020-08-10 19:00:00,dolphin studi could lead strategi slow human age,en
SCIENCE,https://menafn.com/1100647843/Warming-climate-leads-to-unreplenishable-glacier-shrink,menafn.com,2020-08-17 09:04:47,warm climat lead glacier shrink,en
SCIENCE,https://gizmodo.com/shallow-lightning-and-mushy-hail-violent-storms-on-jup-1844636573,gizmodo.com,2020-08-06 23:30:00,shallow lightn mushi hail violent storm jupit weirder thought,en
SCIENCE,https://indianexpress.com/article/explained/explained-what-is-spacexs-sn5-starship-prototype-that-completed-its-first-test-flight-6542773/,indianexpress.com,2020-08-06 13:42:45,explain spacex sn5 starship prototyp complet first test flight,en
SCIENCE,https://scitechdaily.com/asthma-drug-can-boost-sprint-and-strength-performance-would-change-the-outcome-of-most-athletic-competitions/,scitechdaily.com,2020-08-03 22:30:18,asthma drug boost sprint strength perform would chang outcom athlet competit,en
SCIENCE,https://www.ajc.com/life/local-teens-send-cards-to-those-feeling-lonely-amid-coronavirus/HGUVE3F2A5ACDGGJWOL7XONKX4/,ajc.com,2020-08-07 14:26:15,local teen send card feel lone amid coronaviru,en
SCIENCE,https://www.eurekalert.org/pub_releases/2020-08/acs-smc072920.php,eurekalert.org,2020-08-17 09:03:24,safer comfort soldier uniform work,en
SCIENCE,https://www.firstpost.com/tech/science/sun-might-not-quiet-scientists-thought-passive-calm-period-cycle-8674181.html,firstpost.com,2020-08-05 05:27:49,sun might quiet scientist thought passiv calm period cycl,en
